Policy Number,Years_Drv_Exp,Number_Vehicles,Average_Age,Gender_Dummy,Married_Dummy,Avg_Veh_Age,Fuel_Type_Dummy,Losses,Capped_Losses
134300,31,2,65.1,0,1,2.5,1,753,753
152774,29,2,42.4,1,0,8.02,0,359,359
188142,45,2,65.1,0,1,8.02,0,319,319
175941,41,2,65.1,1,1,8.02,0,496,496
115780,5,2,20.6,1,1,2.5,1,1954,1200
150318,33,2,42.4,1,1,8.02,0,458,458
170899,44,2,65.1,1,0,12.97,0,214,214
110215,3,2,20.6,0,1,12.97,0,316,316
133147,29,2,42.4,1,0,8.02,0,378,378
109605,12,2,42.4,0,0,12.97,0,307,307
178579,2,2,20.6,0,0,12.97,0,301,301
186134,47,2,65.1,1,0,12.97,0,28,28
121840,14,2,42.4,0,1,8.02,0,361,361
187168,43,2,65.1,1,0,8.02,0,274,274
120034,3,2,20.6,1,0,8.02,1,519,519
174207,48,2,65.1,0,0,12.97,0,40,40
107878,5,2,42.4,0,0,2.5,1,561,561
167117,44,2,65.1,0,1,8.02,0,177,177
127821,47,2,65.1,1,0,8.02,0,239,239
154403,33,2,42.4,0,0,8.02,0,357,357
116469,41,2,65.1,0,0,8.02,0,157,157
145778,21,2,42.4,1,1,8.02,0,426,426
132773,0,2,20.6,1,1,2.5,1,1486,1200
119020,2,2,20.6,0,0,8.02,0,283,283
112294,7,2,20.6,0,1,8.02,1,809,809
185267,22,2,42.4,1,1,2.5,1,674,674
102360,43,2,65.1,0,0,8.02,0,189,189
193579,52,2,65.1,1,1,2.5,1,578,578
126462,1,2,20.6,1,0,8.02,0,419,419
119713,42,2,65.1,0,1,8.02,0,374,374
138642,19,2,42.4,1,0,8.02,0,310,310
123616,0,2,20.6,1,1,12.97,0,470,470
169287,2,2,20.6,0,0,12.97,0,363,363
160279,50,2,65.1,1,1,2.5,0,454,454
198383,49,2,65.1,0,1,12.97,0,111,111
166319,46,2,65.1,0,0,2.5,0,244,244
153469,40,2,65.1,0,0,12.97,0,167,167
196644,7,2,42.4,0,1,8.02,0,483,483
192027,45,2,65.1,1,1,8.02,0,80,80
174995,3,2,20.6,1,0,8.02,1,578,578
182186,40,2,42.4,1,0,2.5,0,433,433
119432,30,2,42.4,0,1,2.5,1,720,720
192266,53,2,42.4,1,0,8.02,0,383,383
124281,28,2,42.4,0,1,12.97,0,165,165
125914,48,2,65.1,1,0,12.97,0,33,33
189401,43,2,65.1,0,1,12.97,0,166,166
163874,2,2,20.6,0,1,12.97,0,354,354
173914,20,2,42.4,0,1,12.97,0,365,365
191384,0,2,20.6,0,1,8.02,0,490,490
148119,48,2,65.1,1,0,12.97,0,247,247
196778,3,2,20.6,1,0,12.97,0,295,295
130906,43,2,65.1,0,0,2.5,0,90,90
149898,11,2,42.4,0,0,2.5,0,431,431
173747,8,2,42.4,1,0,2.5,0,408,408
196432,41,2,65.1,0,1,12.97,0,46,46
116440,45,2,65.1,1,0,8.02,0,128,128
118752,24,2,42.4,1,1,8.02,0,484,484
196573,3,2,20.6,0,0,12.97,0,141,141
144394,0,2,20.6,0,1,12.97,0,385,385
170153,41,2,42.4,0,1,12.97,0,412,412
147922,51,2,65.1,0,1,12.97,0,74,74
150270,0,2,20.6,0,0,12.97,0,97,97
121888,9,2,42.4,1,0,8.02,0,364,364
170068,16,2,42.4,1,0,12.97,0,234,234
106815,6,2,20.6,0,0,8.02,0,309,309
146423,0,2,20.6,0,1,12.97,0,233,233
159500,39,2,65.1,0,1,8.02,0,72,72
151353,49,2,65.1,1,0,12.97,0,206,206
192865,6,2,20.6,0,0,12.97,0,378,378
137964,41,2,42.4,0,1,8.02,0,432,432
161762,45,2,65.1,1,0,2.5,0,56,56
148910,36,2,42.4,0,1,8.02,0,412,412
156424,46,2,65.1,1,1,2.5,0,217,217
105815,0,2,20.6,0,0,2.5,1,676,676
135767,23,2,42.4,1,1,8.02,0,464,464
197034,0,2,20.6,1,1,12.97,0,478,478
109590,4,2,20.6,0,1,12.97,0,196,196
162111,44,2,65.1,1,1,2.5,0,117,117
196818,6,2,20.6,1,1,12.97,1,631,631
193489,45,2,65.1,1,1,8.02,0,39,39
173463,35,2,42.4,0,0,2.5,1,505,505
150051,27,2,42.4,0,1,8.02,0,439,439
144355,46,2,65.1,0,0,8.02,0,55,55
101497,6,2,20.6,1,1,12.97,1,1030,1030
147580,32,2,42.4,1,1,12.97,0,262,262
107444,41,2,65.1,1,0,8.02,0,185,185
133197,50,2,65.1,0,1,12.97,0,337,337
143747,0,2,20.6,0,1,12.97,0,344,344
125774,46,2,65.1,0,1,8.02,0,299,299
164992,13,2,42.4,1,1,12.97,0,407,407
109402,21,2,42.4,1,0,12.97,0,190,190
173702,36,2,42.4,1,0,2.5,1,679,679
140578,31,2,42.4,0,0,12.97,0,354,354
102197,44,2,65.1,1,1,12.97,0,187,187
193474,0,2,20.6,1,0,12.97,0,265,265
183957,22,2,42.4,0,0,2.5,1,531,531
196553,0,2,20.6,0,1,12.97,1,604,604
103199,21,2,20.6,1,1,2.5,1,965,965
102993,1,2,20.6,1,1,12.97,0,382,382
144735,9,2,42.4,1,0,8.02,0,382,382
114514,8,2,20.6,1,0,12.97,0,225,225
104652,38,2,42.4,0,1,12.97,0,168,168
148363,3,2,20.6,0,0,12.97,0,321,321
136033,40,2,42.4,0,1,8.02,0,384,384
171271,40,2,65.1,1,0,2.5,0,49,49
120466,43,2,65.1,1,1,8.02,0,377,377
188282,17,2,42.4,0,0,8.02,0,287,287
199916,6,2,20.6,0,0,12.97,0,318,318
101441,4,2,20.6,1,0,12.97,0,212,212
179398,30,2,42.4,1,0,2.5,0,430,430
114500,46,2,65.1,1,1,2.5,0,148,148
121238,12,2,42.4,1,1,12.97,0,434,434
191814,33,2,42.4,0,0,8.02,0,297,297
154621,24,2,42.4,1,1,8.02,0,424,424
163118,0,2,42.4,0,0,12.97,0,162,162
138952,47,2,65.1,1,1,2.5,0,259,259
107630,6,2,20.6,1,0,12.97,0,452,452
119006,34,2,42.4,0,0,8.02,0,328,328
165901,9,2,42.4,0,1,8.02,0,429,429
178649,18,2,42.4,1,0,12.97,0,344,344
181023,49,2,65.1,1,1,2.5,0,229,229
136134,4,2,20.6,0,1,12.97,1,608,608
144698,48,2,65.1,1,0,8.02,0,208,208
191220,5,2,20.6,0,0,12.97,0,486,486
184205,45,2,65.1,1,0,2.5,1,697,697
197630,24,2,42.4,1,1,2.5,1,697,697
122374,42,2,65.1,0,1,12.97,0,405,405
110500,46,2,65.1,0,0,12.97,0,187,187
144906,20,2,42.4,1,1,12.97,0,496,496
122973,7,2,42.4,1,0,2.5,0,456,456
165360,8,2,42.4,1,1,8.02,0,400,400
178948,35,2,42.4,0,1,2.5,1,599,599
183024,52,2,65.1,0,1,2.5,0,459,459
192969,10,2,42.4,1,1,2.5,1,738,738
185901,50,2,65.1,0,0,2.5,0,267,267
156939,41,2,65.1,0,1,12.97,0,85,85
176585,29,2,42.4,1,0,8.02,0,353,353
116963,8,2,42.4,1,0,12.97,0,177,177
197069,10,2,42.4,1,1,8.02,0,475,475
162404,14,2,42.4,0,0,2.5,0,336,336
149552,29,2,42.4,1,1,2.5,1,735,735
134352,43,2,65.1,0,1,8.02,0,303,303
178298,43,2,65.1,0,1,8.02,0,118,118
183606,49,2,65.1,1,1,8.02,0,364,364
163282,30,2,42.4,1,1,12.97,0,309,309
114344,19,2,42.4,1,1,8.02,0,384,384
180877,43,2,65.1,1,0,2.5,0,205,205
177247,6,2,42.4,0,0,8.02,0,319,319
181868,18,2,42.4,0,1,8.02,0,398,398
110063,5,2,20.6,1,1,8.02,1,1162,1162
101870,47,2,65.1,1,0,2.5,0,245,245
167930,23,2,42.4,1,0,8.02,0,390,390
190025,3,2,20.6,0,0,12.97,0,309,309
113141,48,2,65.1,0,1,2.5,0,48,48
160902,1,2,20.6,0,1,2.5,0,456,456
107981,8,2,20.6,0,1,12.97,0,289,289
127415,40,2,42.4,0,1,2.5,1,560,560
181619,7,2,20.6,0,0,12.97,0,143,143
127011,1,2,20.6,0,0,12.97,0,342,342
111536,49,2,65.1,1,0,12.97,0,79,79
134780,3,2,20.6,0,1,12.97,0,300,300
117277,43,2,65.1,0,0,8.02,0,143,143
107837,0,2,20.6,1,0,12.97,0,428,428
122697,38,2,42.4,0,1,8.02,0,442,442
188418,0,2,20.6,1,0,8.02,0,458,458
158782,40,2,65.1,0,0,2.5,0,57,57
194157,25,2,42.4,1,0,8.02,0,364,364
157767,0,2,20.6,1,1,2.5,1,2852,1200
146036,33,2,42.4,1,1,8.02,0,354,354
148827,3,2,20.6,0,0,12.97,0,463,463
184774,34,2,42.4,1,1,2.5,1,665,665
114288,15,2,42.4,1,0,12.97,0,201,201
152054,43,2,65.1,0,1,8.02,0,56,56
120823,40,2,65.1,1,1,12.97,0,40,40
122547,5,2,20.6,0,0,12.97,0,297,297
176827,9,2,42.4,0,0,8.02,0,294,294
169401,1,2,20.6,0,1,12.97,1,675,675
167211,31,2,42.4,0,1,12.97,0,208,208
191205,25,2,42.4,0,1,8.02,0,378,378
129126,35,2,42.4,1,1,12.97,0,336,336
169793,0,2,20.6,0,0,12.97,0,180,180
169904,21,2,42.4,0,0,8.02,0,388,388
196991,37,2,42.4,0,0,12.97,0,300,300
175204,2,2,20.6,0,0,12.97,0,234,234
150881,45,2,65.1,0,1,8.02,0,102,102
164823,0,2,20.6,1,0,12.97,0,206,206
102591,51,2,65.1,1,0,12.97,0,161,161
141133,4,2,20.6,0,1,2.5,1,977,977
193738,45,2,65.1,0,1,12.97,0,125,125
122075,2,2,20.6,0,1,8.02,0,476,476
104094,38,2,42.4,0,1,12.97,0,286,286
168485,31,2,42.4,1,1,12.97,0,452,452
162503,0,2,20.6,0,0,8.02,0,459,459
161274,5,2,20.6,1,1,12.97,0,452,452
122107,40,2,42.4,0,1,12.97,0,185,185
150766,38,2,42.4,0,1,12.97,0,174,174
127059,16,2,42.4,1,0,8.02,0,344,344
163959,49,2,65.1,1,0,8.02,0,43,43
131564,26,2,42.4,0,1,8.02,0,486,486
182612,43,2,65.1,1,0,2.5,0,329,329
194352,47,2,65.1,0,1,8.02,0,40,40
199294,49,2,65.1,0,0,12.97,0,87,87
177653,3,2,20.6,1,1,12.97,1,777,777
110817,42,2,42.4,0,1,12.97,0,299,299
183039,41,2,65.1,0,0,2.5,0,180,180
155317,4,2,20.6,0,0,8.02,0,371,371
146987,31,2,20.6,0,0,8.02,0,499,499
178291,1,2,20.6,1,0,8.02,1,723,723
179728,3,2,20.6,0,0,12.97,0,255,255
122621,50,2,65.1,0,0,12.97,0,166,166
151843,50,2,65.1,1,1,8.02,0,84,84
159076,6,2,42.4,1,0,12.97,0,210,210
176019,45,2,65.1,0,0,2.5,0,100,100
175330,0,2,20.6,0,0,12.97,0,243,243
160190,3,2,20.6,0,1,12.97,1,800,800
173582,51,2,65.1,0,0,12.97,0,44,44
123383,0,2,20.6,1,1,12.97,1,537,537
130757,3,2,20.6,0,1,8.02,1,531,531
117296,43,2,65.1,1,1,12.97,0,318,318
166622,26,2,42.4,1,0,2.5,1,682,682
119397,50,2,65.1,1,0,8.02,0,219,219
141928,4,2,20.6,0,1,12.97,1,613,613
179457,10,2,42.4,0,1,8.02,0,405,405
190282,39,2,42.4,0,1,2.5,1,738,738
117553,43,2,65.1,0,0,8.02,0,52,52
156856,29,2,42.4,0,1,8.02,0,458,458
117822,1,2,20.6,0,1,12.97,0,488,488
101967,33,2,42.4,1,0,8.02,0,401,401
154975,0,2,20.6,1,1,12.97,1,1122,1122
136016,2,2,20.6,1,1,12.97,1,632,632
188012,4,2,20.6,0,1,12.97,1,519,519
196394,7,2,42.4,0,0,12.97,0,154,154
171466,19,2,42.4,1,0,8.02,0,321,321
158716,49,2,65.1,1,1,2.5,0,278,278
144994,7,2,20.6,1,0,8.02,0,497,497
104574,6,2,20.6,1,1,12.97,1,1070,1070
121216,2,2,20.6,1,0,12.97,1,513,513
115502,21,2,42.4,0,0,2.5,1,585,585
155152,46,2,65.1,1,1,12.97,0,45,45
196262,3,2,20.6,1,0,12.97,0,481,481
103240,35,2,42.4,1,0,8.02,0,375,375
189797,33,2,42.4,1,1,8.02,0,435,435
172191,52,2,65.1,1,0,12.97,0,93,93
150141,14,2,42.4,0,0,8.02,0,277,277
190276,34,2,42.4,0,1,2.5,0,450,450
100482,0,2,20.6,1,1,8.02,1,1163,1163
126034,0,2,20.6,0,1,12.97,0,440,440
172799,46,2,65.1,1,0,12.97,0,94,94
102623,4,2,20.6,1,0,12.97,0,266,266
110638,3,2,20.6,1,0,12.97,0,412,412
153058,47,2,65.1,1,0,2.5,0,442,442
181459,35,2,42.4,0,0,8.02,0,346,346
101829,46,2,65.1,1,1,12.97,0,215,215
111486,42,2,65.1,1,1,12.97,0,192,192
145644,36,2,42.4,1,1,12.97,0,180,180
171326,6,2,20.6,0,1,8.02,1,599,599
158997,46,2,65.1,0,0,12.97,0,148,148
142742,24,2,42.4,1,0,2.5,1,631,631
128658,16,2,42.4,1,0,2.5,0,495,495
134161,44,2,65.1,0,0,12.97,0,186,186
133468,1,2,20.6,0,0,8.02,0,315,315
150986,12,2,42.4,0,1,12.97,0,324,324
124766,0,2,20.6,1,1,8.02,1,632,632
129398,6,2,42.4,1,0,2.5,0,415,415
193485,6,2,20.6,0,0,2.5,1,707,707
195987,2,2,20.6,1,0,8.02,1,527,527
124322,44,2,65.1,0,0,8.02,0,44,44
159388,49,2,65.1,1,0,2.5,0,137,137
182495,32,2,42.4,1,0,2.5,0,434,434
168025,0,2,20.6,0,1,12.97,1,580,580
134145,4,2,42.4,0,1,8.02,0,449,449
147736,45,2,65.1,1,0,8.02,0,106,106
141785,25,2,42.4,0,0,2.5,1,566,566
117039,0,2,20.6,1,1,8.02,1,1034,1034
175472,26,2,42.4,0,0,12.97,0,199,199
137671,2,2,20.6,1,1,8.02,1,855,855
190923,5,2,42.4,1,0,2.5,1,572,572
112321,51,2,65.1,0,0,2.5,0,157,157
142880,19,2,42.4,1,1,8.02,0,497,497
181190,29,2,42.4,0,1,2.5,0,465,465
173901,4,2,20.6,0,1,12.97,0,246,246
114220,8,2,42.4,0,0,8.02,0,316,316
103121,49,2,65.1,1,1,8.02,0,175,175
173004,12,2,42.4,1,0,8.02,0,399,399
129481,47,2,65.1,0,0,8.02,0,303,303
168613,0,2,20.6,1,1,12.97,1,971,971
121061,26,2,42.4,1,1,2.5,1,774,774
133166,42,2,65.1,1,1,2.5,0,243,243
197842,10,2,42.4,0,1,12.97,0,131,131
110870,45,2,65.1,1,0,2.5,0,149,149
152294,23,2,42.4,1,1,8.02,0,452,452
188699,37,2,42.4,0,1,8.02,0,421,421
185771,29,2,42.4,0,0,8.02,0,287,287
132962,9,2,42.4,1,1,2.5,1,644,644
137739,43,2,65.1,1,0,2.5,0,451,451
102090,49,2,65.1,0,1,8.02,0,155,155
112447,42,2,65.1,1,1,8.02,0,60,60
164586,52,2,65.1,0,1,12.97,0,19,19
130583,29,2,42.4,0,0,8.02,0,332,332
191054,0,2,20.6,1,0,12.97,0,360,360
145669,4,2,20.6,1,0,12.97,0,369,369
163029,50,2,65.1,1,0,12.97,0,65,65
166179,45,2,65.1,0,0,8.02,0,62,62
169530,1,2,20.6,1,0,12.97,1,684,684
174898,37,2,42.4,0,1,2.5,1,711,711
129122,29,2,42.4,0,1,12.97,0,296,296
111288,0,2,20.6,1,1,12.97,1,568,568
191964,49,2,20.6,1,0,8.02,1,791,791
165636,47,2,65.1,0,1,8.02,0,128,128
114155,6,2,20.6,0,0,12.97,0,267,267
127853,23,2,42.4,1,1,8.02,0,391,391
113416,6,2,20.6,0,1,8.02,1,660,660
167095,0,2,20.6,0,0,8.02,0,327,327
178085,52,2,65.1,1,0,8.02,0,149,149
168719,32,2,20.6,1,0,12.97,0,259,259
107859,51,2,65.1,1,1,2.5,0,460,460
132478,6,2,20.6,1,1,12.97,1,531,531
152002,49,2,65.1,1,0,8.02,0,291,291
148397,1,2,20.6,1,1,8.02,1,1178,1178
188140,26,2,65.1,0,1,12.97,0,93,93
172701,3,2,20.6,0,0,8.02,0,303,303
199766,2,2,20.6,0,0,12.97,0,165,165
146672,1,2,20.6,0,0,12.97,0,138,138
181090,45,2,65.1,0,1,2.5,0,380,380
163736,14,2,42.4,0,0,2.5,1,592,592
149113,0,2,20.6,0,0,12.97,0,144,144
125254,8,2,42.4,1,0,2.5,1,625,625
108779,13,2,42.4,0,1,12.97,0,383,383
114531,8,2,42.4,0,0,2.5,0,471,471
135563,28,2,42.4,1,0,8.02,0,379,379
139100,18,2,42.4,0,0,2.5,1,545,545
132446,0,2,20.6,1,1,12.97,0,461,461
171500,0,2,20.6,1,0,8.02,0,393,393
196294,42,2,65.1,0,0,8.02,0,259,259
159861,22,2,42.4,1,0,12.97,0,377,377
197562,38,2,42.4,0,1,8.02,0,365,365
144999,47,2,65.1,1,1,2.5,0,376,376
190391,35,2,42.4,1,1,12.97,0,183,183
106548,42,2,65.1,0,1,8.02,0,305,305
105932,26,2,42.4,1,0,2.5,1,672,672
196241,31,2,42.4,1,0,2.5,0,411,411
163469,43,2,65.1,1,0,8.02,0,191,191
120933,34,2,42.4,0,1,8.02,0,389,389
159012,41,2,65.1,1,0,12.97,0,216,216
135122,6,2,20.6,1,1,2.5,1,1223,1200
122640,22,2,42.4,1,1,2.5,1,644,644
166875,18,2,42.4,1,1,8.02,1,511,511
110905,0,2,20.6,0,0,12.97,0,256,256
134118,2,2,20.6,0,1,12.97,1,651,651
107171,6,2,20.6,0,0,2.5,0,267,267
176651,36,2,42.4,1,0,12.97,0,304,304
172292,15,2,42.4,1,0,8.02,0,385,385
141793,0,2,20.6,1,1,12.97,0,401,401
125427,22,2,42.4,1,1,2.5,1,841,841
126039,31,2,42.4,1,0,8.02,0,367,367
113036,16,2,42.4,1,1,12.97,0,219,219
132654,11,2,42.4,1,1,12.97,0,305,305
199870,5,2,42.4,0,0,12.97,0,200,200
163980,3,2,20.6,1,1,12.97,0,455,455
164286,20,2,42.4,1,1,12.97,0,302,302
125989,22,2,42.4,0,1,8.02,0,444,444
178824,31,2,42.4,0,0,2.5,0,398,398
152055,8,2,42.4,1,1,12.97,0,306,306
169682,9,2,42.4,0,0,12.97,0,193,193
138509,52,2,65.1,1,1,8.02,0,94,94
111659,44,2,65.1,1,1,12.97,0,267,267
174852,45,2,65.1,1,0,8.02,0,244,244
135846,0,2,20.6,1,0,12.97,1,530,530
163062,29,2,42.4,1,0,12.97,0,167,167
123667,34,2,42.4,0,0,2.5,1,513,513
112065,6,2,20.6,0,0,12.97,0,171,171
177425,11,2,42.4,0,1,2.5,1,623,623
108228,0,2,20.6,0,1,12.97,1,689,689
159782,4,2,20.6,0,0,12.97,0,173,173
131408,51,2,65.1,1,1,8.02,0,408,408
110939,18,2,42.4,1,1,12.97,0,267,267
114127,2,2,65.1,1,1,8.02,0,307,307
158663,44,2,65.1,1,1,8.02,0,64,64
169030,2,2,20.6,1,1,12.97,1,505,505
195717,43,2,65.1,0,0,2.5,0,304,304
152506,7,2,20.6,0,1,8.02,1,572,572
141606,20,2,42.4,0,0,8.02,0,315,315
118114,33,2,42.4,1,0,8.02,0,351,351
105446,42,2,65.1,0,0,2.5,0,53,53
161339,4,2,20.6,1,1,2.5,1,2879,1200
174916,50,2,65.1,0,1,8.02,0,160,160
192739,43,2,65.1,0,1,8.02,0,288,288
182273,20,2,42.4,1,0,2.5,0,495,495
141436,3,2,20.6,1,0,8.02,1,502,502
163648,19,2,42.4,1,1,8.02,1,501,501
152856,25,2,42.4,0,1,8.02,0,410,410
147839,12,2,65.1,0,0,8.02,0,240,240
144976,5,2,20.6,1,1,12.97,1,545,545
154332,35,2,42.4,1,0,2.5,1,573,573
145739,39,2,65.1,1,1,8.02,0,304,304
170432,4,2,20.6,1,0,8.02,0,474,474
128204,42,2,65.1,1,0,8.02,0,118,118
139637,15,2,42.4,1,0,12.97,0,315,315
121437,41,2,65.1,0,0,8.02,0,223,223
161025,17,2,42.4,0,0,12.97,0,207,207
136526,24,2,42.4,0,1,2.5,1,639,639
184416,34,2,42.4,1,0,8.02,0,368,368
198408,3,2,20.6,1,0,8.02,1,514,514
158925,15,2,42.4,1,0,8.02,0,335,335
166450,19,2,42.4,0,0,12.97,0,240,240
193234,49,2,65.1,1,0,8.02,0,291,291
177263,16,2,42.4,1,0,12.97,0,233,233
136789,6,2,20.6,0,0,12.97,0,244,244
113027,32,2,42.4,0,0,2.5,1,518,518
161340,33,2,42.4,1,0,12.97,0,342,342
188049,45,2,65.1,1,1,12.97,0,307,307
124582,28,2,42.4,0,0,8.02,0,298,298
165703,50,2,65.1,1,1,2.5,0,260,260
165865,48,2,65.1,1,0,8.02,0,65,65
170474,42,2,65.1,1,0,2.5,1,535,535
108024,35,2,42.4,1,1,12.97,0,408,408
191789,19,2,42.4,0,0,2.5,0,431,431
191006,15,2,42.4,1,0,2.5,1,684,684
109721,2,2,20.6,0,1,12.97,1,506,506
162610,6,2,20.6,1,0,12.97,1,741,741
191962,24,2,42.4,0,1,12.97,0,284,284
161581,6,2,20.6,0,0,12.97,0,234,234
187667,9,2,20.6,0,1,8.02,1,519,519
165622,26,2,42.4,1,1,8.02,0,484,484
111391,48,2,65.1,0,1,8.02,0,57,57
111533,1,2,20.6,0,0,12.97,0,271,271
190876,4,2,20.6,1,0,2.5,1,1095,1095
131981,45,2,65.1,1,0,8.02,0,231,231
183250,33,2,42.4,0,0,8.02,0,325,325
117379,36,2,42.4,0,1,12.97,0,352,352
138063,2,2,20.6,1,1,12.97,1,981,981
150018,2,2,20.6,0,0,8.02,0,444,444
152003,37,2,42.4,1,0,12.97,0,180,180
194420,27,2,42.4,0,0,12.97,0,170,170
130143,14,2,42.4,1,0,8.02,0,320,320
120046,52,2,65.1,0,0,8.02,0,136,136
105197,53,2,65.1,1,1,12.97,0,19,19
101138,16,2,42.4,1,1,12.97,0,260,260
176431,44,2,65.1,0,1,2.5,0,61,61
160767,32,2,42.4,1,0,8.02,0,388,388
132571,0,2,20.6,0,0,12.97,0,340,340
127681,34,2,42.4,0,0,8.02,0,318,318
111756,11,2,42.4,1,1,12.97,0,272,272
158343,7,2,42.4,1,1,2.5,1,524,524
157196,42,2,65.1,1,1,8.02,0,307,307
162826,29,2,42.4,0,1,2.5,0,423,423
180237,25,2,42.4,1,0,8.02,0,381,381
128142,22,2,42.4,1,0,2.5,1,575,575
173501,1,2,20.6,1,0,12.97,0,229,229
172572,19,2,42.4,0,1,8.02,0,430,430
124026,43,2,42.4,1,0,8.02,0,383,383
193916,6,2,20.6,1,0,12.97,0,361,361
192393,43,2,65.1,0,1,12.97,0,40,40
168611,0,2,20.6,0,1,12.97,0,299,299
195553,51,2,65.1,0,1,2.5,1,622,622
146794,49,2,65.1,1,0,12.97,0,140,140
181334,6,2,20.6,0,0,12.97,0,318,318
193733,27,2,42.4,1,1,2.5,1,708,708
159783,4,2,20.6,0,0,8.02,0,363,363
150733,16,2,42.4,1,1,12.97,0,343,343
136810,44,2,65.1,1,1,8.02,0,380,380
143343,20,2,42.4,1,0,12.97,0,283,283
133889,13,2,42.4,0,0,12.97,0,357,357
176953,35,2,42.4,1,0,12.97,0,141,141
191995,50,2,65.1,0,0,12.97,0,126,126
133784,5,2,20.6,1,0,12.97,0,404,404
174112,5,2,20.6,0,1,8.02,1,589,589
185217,25,2,42.4,0,1,8.02,0,403,403
158184,46,2,65.1,0,0,12.97,0,28,28
184504,0,2,20.6,1,0,12.97,0,245,245
149344,25,2,42.4,0,1,8.02,0,435,435
116113,21,2,42.4,0,1,12.97,0,340,340
133866,26,2,42.4,1,1,12.97,0,434,434
117228,49,2,65.1,0,0,2.5,0,248,248
125268,18,2,42.4,1,1,2.5,1,651,651
137468,6,2,42.4,0,0,12.97,0,131,131
136629,3,2,20.6,1,1,8.02,1,814,814
139693,0,2,20.6,0,1,8.02,1,706,706
181265,34,2,42.4,1,0,12.97,0,252,252
162628,5,2,20.6,0,0,2.5,1,696,696
196578,49,2,65.1,0,1,8.02,0,248,248
114318,36,2,42.4,1,0,2.5,1,664,664
108015,51,2,65.1,0,0,12.97,0,231,231
131572,48,2,65.1,0,0,2.5,0,78,78
165097,14,2,42.4,0,0,8.02,0,352,352
199612,43,2,65.1,0,1,8.02,0,221,221
180914,51,2,65.1,1,1,8.02,0,282,282
181182,3,2,20.6,0,1,8.02,1,606,606
159993,8,2,42.4,0,0,2.5,0,320,320
121451,14,2,42.4,0,0,2.5,1,506,506
157115,47,2,65.1,1,0,8.02,0,228,228
106945,4,2,20.6,1,0,8.02,0,491,491
194164,48,2,65.1,0,0,8.02,0,98,98
114834,38,2,42.4,0,1,2.5,1,711,711
141836,35,2,42.4,0,0,2.5,0,416,416
174932,12,2,42.4,0,1,8.02,0,436,436
198736,42,2,65.1,1,0,12.97,0,278,278
109980,31,2,42.4,1,0,8.02,0,349,349
195321,51,2,65.1,1,0,8.02,0,284,284
142640,3,2,20.6,1,0,8.02,1,745,745
135988,0,2,20.6,1,1,12.97,1,514,514
188354,14,2,65.1,0,0,8.02,0,34,34
167663,53,2,65.1,0,1,8.02,0,74,74
143138,36,2,42.4,0,0,2.5,0,401,401
141795,0,2,20.6,1,1,8.02,1,1229,1200
156644,8,2,42.4,0,1,2.5,1,812,812
127280,45,2,65.1,1,0,2.5,0,313,313
168872,43,2,65.1,0,0,12.97,0,35,35
118329,30,2,42.4,1,1,12.97,0,367,367
156140,7,2,20.6,1,1,12.97,1,632,632
168127,52,2,65.1,0,0,12.97,0,57,57
124698,18,2,42.4,1,0,2.5,0,439,439
133288,0,2,20.6,0,1,12.97,1,715,715
155732,44,2,65.1,0,1,2.5,0,313,313
168528,12,2,65.1,0,0,8.02,0,320,320
174887,22,2,42.4,0,0,12.97,0,269,269
114557,19,2,42.4,1,1,2.5,1,539,539
113495,1,2,20.6,1,1,8.02,1,1143,1143
184418,49,2,65.1,0,1,2.5,0,134,134
123078,46,2,65.1,0,1,8.02,0,289,289
152617,2,2,20.6,0,0,12.97,0,207,207
140444,4,2,20.6,1,1,2.5,1,675,675
110178,48,2,65.1,0,0,8.02,0,149,149
165558,45,2,65.1,1,1,8.02,0,40,40
122045,47,2,65.1,1,0,8.02,0,38,38
136989,4,2,20.6,0,1,2.5,1,1084,1084
146863,0,2,20.6,1,0,8.02,0,383,383
196325,13,2,42.4,1,0,8.02,0,351,351
120221,6,2,42.4,0,0,8.02,0,311,311
105226,39,2,42.4,1,0,8.02,0,333,333
199093,41,2,65.1,1,0,2.5,0,69,69
152657,36,2,42.4,0,1,2.5,1,853,853
184932,4,2,20.6,1,0,12.97,0,313,313
164706,4,2,20.6,1,0,12.97,0,348,348
175721,8,2,20.6,0,1,2.5,1,956,956
196300,0,2,20.6,1,0,12.97,1,665,665
191627,46,2,65.1,0,1,8.02,0,224,224
108303,0,2,20.6,1,0,12.97,0,394,394
128684,46,2,65.1,1,1,2.5,0,283,283
143211,38,2,42.4,1,0,8.02,0,314,314
114029,0,2,65.1,1,0,12.97,0,160,160
109334,48,2,65.1,0,0,12.97,0,87,87
113033,48,2,65.1,1,0,12.97,0,54,54
173970,30,2,42.4,1,0,12.97,0,210,210
171604,9,2,42.4,0,0,12.97,0,258,258
138491,42,2,65.1,0,0,2.5,0,272,272
148421,7,2,20.6,0,0,8.02,0,348,348
104300,7,2,42.4,0,1,8.02,0,368,368
116160,36,2,42.4,0,0,8.02,0,337,337
173443,2,2,20.6,0,0,12.97,0,286,286
152793,32,2,42.4,0,1,12.97,0,344,344
199813,49,2,20.6,0,1,2.5,1,626,626
141527,20,2,42.4,1,0,8.02,0,363,363
120932,42,2,65.1,1,0,2.5,0,253,253
151432,3,2,20.6,1,0,12.97,0,336,336
